"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,Date
Marshall Islands,17.0,,,,14.0,,3.0,,284.0,,,,59952.0,Australia/Oceania,2022-05-30
China,224099.0,50.0,5226.0,,216365.0,290.0,2508.0,128.0,156.0,4.0,160000000.0,111163.0,1439323776.0,Asia,2022-05-31
USA,86051951.0,61771.0,1032063.0,163.0,82239603.0,87547.0,2780285.0,2541.0,257092.0,3083.0,1029529631.0,3075859.0,334712903.0,North America,2022-05-31
India,43161366.0,2784.0,524636.0,6.0,42617810.0,2236.0,18920.0,698.0,30699.0,373.0,850441292.0,604892.0,1405939759.0,Asia,2022-05-31
Brazil,31019038.0,41377.0,666727.0,159.0,30011391.0,40083.0,340920.0,8318.0,143975.0,3095.0,63776166.0,296017.0,215447699.0,South America,2022-05-31
France,29519253.0,35142.0,148327.0,76.0,28913272.0,40214.0,457654.0,1173.0,450335.0,2263.0,271490188.0,4141753.0,65549585.0,Europe,2022-05-31
Germany,26369774.0,59480.0,139401.0,332.0,25311600.0,95400.0,918773.0,656.0,312823.0,1654.0,122332384.0,1451224.0,84296021.0,Europe,2022-05-31
UK,22300587.0,6063.0,178659.0,110.0,21935236.0,11628.0,186692.0,188.0,325235.0,2606.0,522526476.0,7620596.0,68567668.0,Europe,2022-05-31
Russia,18331363.0,3526.0,379117.0,88.0,17739356.0,5486.0,212890.0,2300.0,125511.0,2596.0,273400000.0,1871910.0,146054063.0,Europe,2022-05-31
S. Korea,18103638.0,17176.0,24176.0,9.0,17702919.0,32400.0,376543.0,180.0,352530.0,471.0,15804065.0,307750.0,51353518.0,Asia,2022-05-31
Italy,17421841.0,24698.0,166697.0,66.0,16575319.0,44088.0,679825.0,248.0,288958.0,2765.0,221108240.0,3667295.0,60291910.0,Europe,2022-05-31
Turkey,15072747.0,975.0,98965.0,4.0,14971256.0,946.0,2526.0,975.0,175114.0,1150.0,162743369.0,1890741.0,86073858.0,Asia,2022-05-31
Spain,12360256.0,8498.0,106493.0,38.0,11789659.0,20861.0,464104.0,339.0,264168.0,2276.0,471036328.0,10067161.0,46789391.0,Europe,2022-05-31
Vietnam,10719379.0,1010.0,43079.0,1.0,9462298.0,5757.0,1214002.0,150.0,108263.0,435.0,85817003.0,866727.0,99012750.0,Asia,2022-05-31
Argentina,9230573.0,,128889.0,,8895999.0,,205685.0,300.0,200715.0,2803.0,35716069.0,776630.0,45988551.0,South America,2022-05-31
Japan,8830300.0,18686.0,30582.0,24.0,8530400.0,34216.0,269318.0,93.0,70229.0,243.0,52515162.0,417660.0,125736530.0,Asia,2022-05-31
Netherlands,8085861.0,1333.0,22322.0,4.0,8027701.0,1291.0,35838.0,36.0,469908.0,1297.0,21107399.0,1226651.0,17207339.0,Europe,2022-05-31
Australia,7276144.0,33302.0,8521.0,52.0,6990706.0,49096.0,276917.0,93.0,279149.0,327.0,71918416.0,2759148.0,26065445.0,Australia/Oceania,2022-05-31
Iran,7232034.0,232.0,141315.0,5.0,7049442.0,1625.0,41277.0,524.0,84047.0,1642.0,52245557.0,607168.0,86047966.0,Asia,2022-05-31
Colombia,6103455.0,,139854.0,,5934231.0,,29370.0,342.0,117556.0,2694.0,34922533.0,672627.0,51919607.0,South America,2022-05-31
Indonesia,6054973.0,340.0,156591.0,5.0,5895423.0,247.0,2959.0,2771.0,21698.0,561.0,98738878.0,353836.0,279052476.0,Asia,2022-05-31
Poland,6007584.0,346.0,116319.0,8.0,5335420.0,12.0,555845.0,981.0,159068.0,3080.0,36348813.0,962439.0,37767389.0,Europe,2022-05-31
Mexico,5772032.0,,324879.0,,5061943.0,,385210.0,4798.0,43886.0,2470.0,16005640.0,121695.0,131522186.0,North America,2022-05-31
Ukraine,5011433.0,,108538.0,,,,,177.0,115920.0,2511.0,19521252.0,451549.0,43231699.0,Europe,2022-05-31
Malaysia,4506510.0,1451.0,35676.0,7.0,4447682.0,2071.0,23152.0,28.0,135907.0,1076.0,59941747.0,1807724.0,33158678.0,Asia,2022-05-31
Thailand,4450457.0,3955.0,30022.0,21.0,4380577.0,6607.0,39858.0,1496.0,63456.0,428.0,17270775.0,246251.0,70134756.0,Asia,2022-05-31
Austria,4252143.0,1903.0,18652.0,1.0,4198897.0,3245.0,34594.0,43.0,467031.0,2049.0,187497861.0,20593687.0,9104628.0,Europe,2022-05-31
Belgium,4152558.0,,31754.0,,4035495.0,6971.0,85309.0,83.0,355344.0,2717.0,34084851.0,2916716.0,11686036.0,Europe,2022-05-31
Israel,4138523.0,1222.0,10852.0,,4113572.0,,14099.0,150.0,443762.0,1164.0,41373364.0,4436346.0,9326000.0,Asia,2022-05-31
Portugal,4066674.0,,22583.0,,,,,61.0,401057.0,2227.0,42644919.0,4205659.0,10139890.0,Europe,2022-05-31
South Africa,3957777.0,2806.0,101190.0,28.0,3812563.0,4484.0,44024.0,192.0,65161.0,1666.0,25264922.0,415965.0,60738064.0,Africa,2022-05-31
Czechia,3920013.0,316.0,40288.0,2.0,3878920.0,322.0,805.0,8.0,364756.0,3749.0,55409964.0,5155876.0,10746955.0,Europe,2022-05-31
Canada,3869190.0,2133.0,41021.0,26.0,3533193.0,3510.0,294976.0,306.0,100827.0,1069.0,61932171.0,1613879.0,38374721.0,North America,2022-05-31
Chile,3702941.0,4274.0,57892.0,5.0,3503129.0,2375.0,141920.0,140.0,190580.0,2980.0,38569840.0,1985079.0,19429873.0,South America,2022-05-31
Philippines,3690581.0,133.0,60455.0,,3627711.0,163.0,2415.0,480.0,32843.0,538.0,30193165.0,268697.0,112369005.0,Asia,2022-05-31
Switzerland,3657546.0,1190.0,13958.0,,3602065.0,3765.0,41523.0,40.0,416785.0,1591.0,21104853.0,2404945.0,8775608.0,Europe,2022-05-31
DPRK,3645620.0,96030.0,70.0,,3462610.0,101620.0,182940.0,,140244.0,3.0,,,25994765.0,Asia,2022-05-31
Peru,3580960.0,613.0,213195.0,9.0,,,,171.0,105790.0,6298.0,30673824.0,906174.0,33849805.0,South America,2022-05-31
Greece,3453229.0,5291.0,29845.0,17.0,3380653.0,3903.0,42731.0,130.0,334428.0,2890.0,82615723.0,8000931.0,10325764.0,Europe,2022-05-31
Denmark,2984705.0,663.0,6363.0,5.0,2971586.0,727.0,6756.0,13.0,511852.0,1091.0,127454157.0,21857311.0,5831191.0,Europe,2022-05-31
Romania,2909195.0,491.0,65684.0,5.0,,,,76.0,153176.0,3458.0,23195638.0,1221307.0,18992474.0,Europe,2022-05-31
Sweden,2507948.0,,18944.0,,2482957.0,177.0,6047.0,7.0,245405.0,1854.0,18592451.0,1819286.0,10219641.0,Europe,2022-05-31
Iraq,2328154.0,135.0,25219.0,,2301924.0,108.0,1011.0,8.0,55502.0,601.0,18592372.0,443230.0,41947476.0,Asia,2022-05-31
Taiwan,2032938.0,80660.0,2255.0,90.0,503259.0,57076.0,1527424.0,,85063.0,94.0,18230705.0,762818.0,23899169.0,Asia,2022-05-31
Serbia,2017454.0,265.0,16081.0,1.0,1996190.0,444.0,5183.0,10.0,232691.0,1855.0,9713099.0,1120296.0,8670115.0,Europe,2022-05-31
Bangladesh,1953507.0,26.0,29131.0,,1902760.0,169.0,21616.0,1259.0,11640.0,174.0,14125222.0,84166.0,167825793.0,Asia,2022-05-31
Hungary,1917777.0,,46507.0,,1841731.0,,29539.0,18.0,199488.0,4838.0,11394556.0,1185270.0,9613472.0,Europe,2022-05-31
Slovakia,1789610.0,145.0,20100.0,2.0,1767306.0,261.0,2204.0,23.0,327486.0,3678.0,7147828.0,1308001.0,5464696.0,Europe,2022-05-31
Jordan,1694216.0,,14048.0,,1678941.0,,1227.0,124.0,162956.0,1351.0,16670254.0,1603409.0,10396757.0,Asia,2022-05-31
Georgia,1655221.0,,16811.0,,1637293.0,,1117.0,,416457.0,4230.0,16920079.0,4257124.0,3974533.0,Asia,2022-05-31
Ireland,1565355.0,853.0,7347.0,,1538240.0,189.0,19768.0,22.0,310388.0,1457.0,12232250.0,2425484.0,5043221.0,Europe,2022-05-31
Pakistan,1530385.0,54.0,30379.0,,1496123.0,,3883.0,83.0,6680.0,133.0,28564076.0,124685.0,229090080.0,Asia,2022-05-31
Norway,1433641.0,379.0,3172.0,4.0,,,,20.0,260554.0,576.0,11002430.0,1999615.0,5502273.0,Europe,2022-05-31
Kazakhstan,1305750.0,5.0,13661.0,,1291885.0,,204.0,24.0,67986.0,711.0,11575012.0,602676.0,19206030.0,Asia,2022-05-31
Singapore,1303294.0,4985.0,1389.0,3.0,1223787.0,3347.0,78118.0,9.0,219473.0,234.0,23877882.0,4021000.0,5938294.0,Asia,2022-05-31
Hong Kong,1212699.0,329.0,9378.0,,,,,5.0,159288.0,1232.0,44972952.0,5907197.0,7613247.0,Asia,2022-05-31
Morocco,1168303.0,320.0,16076.0,,1150599.0,175.0,1628.0,293.0,30951.0,426.0,11653985.0,308741.0,37746847.0,Africa,2022-05-31
Bulgaria,1165167.0,182.0,37148.0,3.0,1053700.0,882.0,74319.0,35.0,170135.0,5424.0,10008283.0,1461383.0,6848502.0,Europe,2022-05-31
New Zealand,1162499.0,8553.0,1128.0,16.0,1112701.0,8487.0,48670.0,,232402.0,226.0,71423774.0,14278758.0,5002100.0,Australia/Oceania,2022-05-31
Croatia,1136500.0,47.0,15987.0,3.0,1118711.0,254.0,1802.0,5.0,280141.0,3941.0,4879428.0,1202750.0,4056892.0,Europe,2022-05-31
Cuba,1105319.0,29.0,8529.0,,1096555.0,45.0,235.0,23.0,97700.0,754.0,13852049.0,1224393.0,11313403.0,North America,2022-05-31
Lebanon,1099199.0,,10429.0,,1086337.0,,2433.0,186.0,162434.0,1541.0,4795578.0,708667.0,6767036.0,Asia,2022-05-31
Finland,1092193.0,,4522.0,,,,,21.0,196538.0,814.0,10911396.0,1963480.0,5557172.0,Europe,2022-05-31
Lithuania,1062524.0,181.0,9146.0,2.0,1036219.0,171.0,17159.0,7.0,400993.0,3452.0,9978760.0,3765948.0,2649734.0,Europe,2022-05-31
Tunisia,1042872.0,510.0,28641.0,9.0,,,,29.0,86509.0,2376.0,4632454.0,384276.0,12055014.0,Africa,2022-05-31
Slovenia,1025040.0,390.0,6637.0,,1013991.0,748.0,4412.0,7.0,492930.0,3192.0,2667114.0,1282585.0,2079484.0,Europe,2022-05-31
Belarus,982867.0,,6978.0,,,,,,104080.0,739.0,13220483.0,1399973.0,9443382.0,Europe,2022-05-31
Nepal,979140.0,8.0,11952.0,,967091.0,13.0,97.0,,32488.0,397.0,5703008.0,189227.0,30138455.0,Asia,2022-05-31
Uruguay,925777.0,945.0,7238.0,,901555.0,,16984.0,18.0,264754.0,2070.0,6114822.0,1748720.0,3496741.0,South America,2022-05-31
Bolivia,908862.0,203.0,21948.0,1.0,869505.0,507.0,17409.0,220.0,75881.0,1832.0,2705422.0,225877.0,11977387.0,South America,2022-05-31
UAE,908205.0,381.0,2305.0,,891844.0,389.0,14056.0,,89754.0,228.0,162463113.0,16055530.0,10118826.0,Asia,2022-05-31
Costa Rica,904934.0,,8525.0,,860711.0,,35698.0,45.0,174595.0,1645.0,4659757.0,899040.0,5183038.0,North America,2022-05-31
Ecuador,878196.0,815.0,35645.0,7.0,,,,759.0,48372.0,1963.0,2470170.0,136059.0,18155146.0,South America,2022-05-31
Guatemala,861002.0,833.0,18152.0,21.0,839394.0,780.0,3456.0,5.0,46418.0,979.0,4665572.0,251527.0,18548992.0,North America,2022-05-31
Panama,858268.0,3819.0,8255.0,1.0,822019.0,3104.0,27994.0,16.0,193104.0,1857.0,6254430.0,1407199.0,4444596.0,North America,2022-05-31
Latvia,828614.0,208.0,5824.0,1.0,820538.0,303.0,2252.0,7.0,448783.0,3154.0,7262006.0,3933150.0,1846359.0,Europe,2022-05-31
Azerbaijan,792767.0,8.0,9713.0,,783007.0,9.0,47.0,,76864.0,942.0,6894477.0,668466.0,10313873.0,Asia,2022-05-31
Saudi Arabia,768079.0,667.0,9148.0,3.0,752316.0,518.0,6615.0,80.0,21425.0,255.0,42555915.0,1187048.0,35850205.0,Asia,2022-05-31
Sri Lanka,663834.0,11.0,16517.0,,646955.0,2.0,362.0,,30755.0,765.0,6486117.0,300494.0,21584868.0,Asia,2022-05-31
Paraguay,650661.0,,18894.0,,624673.0,,7094.0,2.0,89131.0,2588.0,2633737.0,360785.0,7300013.0,South America,2022-05-31
Kuwait,633225.0,,2555.0,,630034.0,,636.0,2.0,144200.0,582.0,8112849.0,1847485.0,4391294.0,Asia,2022-05-31
Myanmar,613336.0,10.0,19434.0,,592303.0,27.0,1599.0,,11130.0,353.0,8205397.0,148899.0,55107043.0,Asia,2022-05-31
Bahrain,585665.0,583.0,1488.0,,580224.0,395.0,3953.0,2.0,322754.0,820.0,9849854.0,5428161.0,1814584.0,Asia,2022-05-31
Dominican Republic,584029.0,307.0,4377.0,,577549.0,68.0,2103.0,6.0,52825.0,396.0,3354353.0,303401.0,11055856.0,North America,2022-05-31
Palestine,582495.0,,5356.0,,576993.0,,146.0,17.0,109326.0,1005.0,3078533.0,577797.0,5328050.0,Asia,2022-05-31
Estonia,576870.0,822.0,2574.0,13.0,519365.0,1177.0,54931.0,2.0,434312.0,1938.0,3378065.0,2543264.0,1328240.0,Europe,2022-05-31
Venezuela,523654.0,29.0,5721.0,,516936.0,62.0,997.0,230.0,18515.0,202.0,3359014.0,118769.0,28281964.0,South America,2022-05-31
Moldova,518793.0,,11521.0,,504142.0,,3130.0,49.0,129180.0,2869.0,3216305.0,800864.0,4016045.0,Europe,2022-05-31
Egypt,515645.0,,24613.0,,442182.0,,48850.0,122.0,4863.0,232.0,3693367.0,34835.0,106023453.0,Africa,2022-05-31
Libya,502016.0,,6430.0,,490973.0,,4613.0,101.0,71209.0,912.0,2477219.0,351384.0,7049897.0,Africa,2022-05-31
Cyprus,489963.0,,1059.0,,124370.0,,364534.0,60.0,400244.0,865.0,9477138.0,7741748.0,1224160.0,Asia,2022-05-31
Ethiopia,472743.0,296.0,7513.0,,455990.0,24.0,9240.0,12.0,3926.0,62.0,4920083.0,40863.0,120405583.0,Africa,2022-05-31
Mongolia,469885.0,,2179.0,,313256.0,,154450.0,192.0,139052.0,645.0,4030048.0,1192605.0,3379199.0,Asia,2022-05-31
Honduras,425371.0,67.0,10899.0,,132430.0,29.0,282042.0,105.0,41680.0,1068.0,1381202.0,135336.0,10205712.0,North America,2022-05-31
Armenia,422963.0,,8625.0,,412606.0,,1732.0,,142228.0,2900.0,3089295.0,1038827.0,2973829.0,Asia,2022-05-31
Réunion,416661.0,2046.0,784.0,7.0,413051.0,6567.0,2826.0,10.0,459117.0,864.0,1603660.0,1767068.0,907526.0,Africa,2022-05-31
Oman,389473.0,,4260.0,,384669.0,,544.0,2.0,72733.0,796.0,25000000.0,4668693.0,5354818.0,Asia,2022-05-31
Bosnia and Herzegovina,377904.0,16.0,15788.0,1.0,,,,,116571.0,4870.0,1777195.0,548208.0,3241825.0,Europe,2022-05-31
Qatar,368788.0,269.0,677.0,,366591.0,130.0,1520.0,,131344.0,241.0,3543084.0,1261870.0,2807805.0,Asia,2022-05-31
Kenya,324976.0,117.0,5651.0,,318605.0,81.0,720.0,,5800.0,101.0,3670179.0,65498.0,56034938.0,Africa,2022-05-31
Zambia,321779.0,107.0,3987.0,1.0,317195.0,51.0,597.0,,16614.0,206.0,3481467.0,179755.0,19367800.0,Africa,2022-05-31
North Macedonia,311935.0,84.0,9303.0,,302061.0,48.0,571.0,,149738.0,4466.0,2046214.0,982240.0,2083211.0,Europe,2022-05-31
Botswana,308126.0,1000.0,2697.0,2.0,303845.0,,1584.0,1.0,126158.0,1104.0,2026898.0,829888.0,2442376.0,Africa,2022-05-31
Albania,276121.0,20.0,3497.0,,272291.0,,333.0,2.0,96149.0,1218.0,1827518.0,636369.0,2871791.0,Europe,2022-05-31
Algeria,265884.0,7.0,6875.0,,178416.0,16.0,80593.0,6.0,5861.0,152.0,230861.0,5089.0,45364511.0,Africa,2022-05-31
Nigeria,256028.0,,3143.0,,250036.0,,2849.0,11.0,1186.0,15.0,5160280.0,23901.0,215903455.0,Africa,2022-05-31
Zimbabwe,252703.0,305.0,5506.0,3.0,244434.0,203.0,2763.0,12.0,16542.0,360.0,2329553.0,152493.0,15276494.0,Africa,2022-05-31
Luxembourg,244182.0,,1073.0,,235939.0,,7170.0,,378316.0,1662.0,4248188.0,6581807.0,645444.0,Europe,2022-05-31
Uzbekistan,239028.0,3.0,1637.0,,237267.0,9.0,124.0,23.0,6949.0,48.0,1377915.0,40060.0,34396380.0,Asia,2022-05-31
Montenegro,237223.0,75.0,2720.0,,234014.0,40.0,489.0,6.0,377613.0,4330.0,2476252.0,3941708.0,628218.0,Europe,2022-05-31
Mozambique,225754.0,45.0,2203.0,,223397.0,21.0,154.0,13.0,6856.0,67.0,1327391.0,40311.0,32928758.0,Africa,2022-05-31
Laos,209989.0,14.0,756.0,,,,,,28083.0,101.0,1233207.0,164925.0,7477364.0,Asia,2022-05-31
Kyrgyzstan,200993.0,,2991.0,,196406.0,,1596.0,131.0,29866.0,444.0,1907195.0,283390.0,6729936.0,Asia,2022-05-31
Iceland,188291.0,101.0,153.0,,,,,,545019.0,443.0,1942052.0,5621380.0,345476.0,Europe,2022-05-31
Afghanistan,180348.0,85.0,7706.0,3.0,163074.0,44.0,9568.0,1124.0,4442.0,190.0,967482.0,23827.0,40603858.0,Asia,2022-05-31
Maldives,179753.0,,299.0,,163687.0,,15767.0,25.0,321711.0,535.0,2213831.0,3962177.0,558741.0,Asia,2022-05-31
Martinique,175958.0,6338.0,941.0,5.0,104.0,,174913.0,8.0,469586.0,2511.0,828928.0,2212191.0,374709.0,North America,2022-05-31
Namibia,166363.0,174.0,4038.0,1.0,159584.0,136.0,2741.0,,63283.0,1536.0,1038181.0,394917.0,2628856.0,Africa,2022-05-31
Uganda,164069.0,,3596.0,,100205.0,,60268.0,2.0,3383.0,74.0,2612795.0,53871.0,48501209.0,Africa,2022-05-31
El Salvador,162755.0,,4132.0,,158278.0,,345.0,8.0,24853.0,631.0,2168616.0,331149.0,6548764.0,North America,2022-05-31
Trinidad and Tobago,161584.0,149.0,3917.0,1.0,148460.0,722.0,9207.0,18.0,114749.0,2782.0,747234.0,530649.0,1408150.0,North America,2022-05-31
Ghana,161370.0,,1445.0,,159881.0,,44.0,1.0,4994.0,45.0,2447976.0,75759.0,32312581.0,Africa,2022-05-31
Brunei,148674.0,279.0,223.0,,146854.0,215.0,1597.0,,333734.0,501.0,717784.0,1611238.0,445486.0,Asia,2022-05-31
Guadeloupe,140130.0,,854.0,,2250.0,,137026.0,19.0,350102.0,2134.0,938039.0,2343603.0,400255.0,North America,2022-05-31
Jamaica,137266.0,190.0,3056.0,,87054.0,81.0,47156.0,,45972.0,1023.0,1082304.0,362475.0,2985872.0,North America,2022-05-31
Cambodia,136262.0,,3056.0,,133204.0,3.0,2.0,,7940.0,178.0,2968173.0,172958.0,17161249.0,Asia,2022-05-31
Rwanda,130046.0,14.0,1459.0,,45522.0,,83065.0,,9586.0,108.0,5430216.0,400287.0,13565794.0,Africa,2022-05-31
Cameroon,119947.0,,1930.0,,117791.0,,226.0,13.0,4313.0,69.0,1751774.0,62994.0,27808650.0,Africa,2022-05-31
Angola,99194.0,,1900.0,,97149.0,,145.0,,2849.0,55.0,1499795.0,43073.0,34819793.0,Africa,2022-05-31
Malta,94742.0,99.0,721.0,,92215.0,109.0,1806.0,4.0,213483.0,1625.0,1924453.0,4336395.0,443791.0,Europe,2022-05-31
DRC,88374.0,,1338.0,,50930.0,,36106.0,,933.0,14.0,846704.0,8935.0,94764251.0,Africa,2022-05-31
Senegal,86111.0,2.0,1966.0,,84129.0,2.0,16.0,,4896.0,112.0,1094866.0,62254.0,17587123.0,Africa,2022-05-31
Malawi,85985.0,7.0,2640.0,,82880.0,20.0,465.0,67.0,4283.0,132.0,583680.0,29076.0,20074602.0,Africa,2022-05-31
French Guiana,82952.0,,397.0,,11254.0,,71301.0,1.0,264620.0,1266.0,640521.0,2043286.0,313476.0,South America,2022-05-31
Ivory Coast,82215.0,21.0,799.0,,81339.0,19.0,77.0,,2976.0,29.0,1522718.0,55118.0,27626568.0,Africa,2022-05-31
Barbados,80654.0,213.0,450.0,1.0,78351.0,395.0,1853.0,,280002.0,1562.0,686783.0,2384266.0,288048.0,North America,2022-05-31
Suriname,80547.0,131.0,1350.0,9.0,49510.0,25.0,29687.0,,134992.0,2263.0,237261.0,397635.0,596680.0,South America,2022-05-31
Channel Islands,76314.0,124.0,176.0,,75727.0,288.0,411.0,,431333.0,995.0,1252808.0,7080972.0,176926.0,Europe,2022-05-31
French Polynesia,72951.0,29.0,649.0,,,,,7.0,256859.0,2285.0,,,284012.0,Australia/Oceania,2022-05-31
Eswatini,72510.0,36.0,1409.0,2.0,70841.0,28.0,260.0,11.0,61287.0,1191.0,1027638.0,868579.0,1183126.0,Africa,2022-05-31
Fiji,65007.0,,864.0,,63081.0,,1062.0,,71526.0,951.0,533707.0,587226.0,908862.0,Australia/Oceania,2022-05-31
Guyana,64763.0,135.0,1234.0,,62877.0,112.0,652.0,,81585.0,1555.0,629486.0,792996.0,793807.0,South America,2022-05-31
Madagascar,64377.0,,1395.0,,59370.0,,3612.0,6.0,2216.0,48.0,444668.0,15306.0,29051416.0,Africa,2022-05-31
Sudan,62355.0,34.0,4942.0,1.0,,,,,1361.0,108.0,562941.0,12290.0,45805863.0,Africa,2022-05-31
New Caledonia,62193.0,313.0,313.0,,61410.0,411.0,470.0,9.0,213909.0,1077.0,98964.0,340381.0,290745.0,Australia/Oceania,2022-05-31
Bhutan,59628.0,,21.0,,59596.0,,11.0,,75685.0,27.0,2303734.0,2924081.0,787849.0,Asia,2022-05-31
Belize,59365.0,122.0,677.0,,57449.0,96.0,1239.0,6.0,144291.0,1646.0,563789.0,1370332.0,411425.0,North America,2022-05-31
Mauritania,59141.0,14.0,982.0,,57939.0,11.0,220.0,,12111.0,201.0,832952.0,170575.0,4883212.0,Africa,2022-05-31
Cabo Verde,56324.0,30.0,402.0,1.0,55781.0,20.0,141.0,23.0,99244.0,708.0,400982.0,706539.0,567530.0,Africa,2022-05-31
Syria,55880.0,,3150.0,,52610.0,,120.0,,3051.0,172.0,146269.0,7987.0,18313111.0,Asia,2022-05-31
Gabon,47650.0,,304.0,,47310.0,,36.0,,20485.0,131.0,1596724.0,686438.0,2326101.0,Africa,2022-05-31
Papua New Guinea,44425.0,,651.0,,43755.0,,19.0,7.0,4792.0,70.0,249149.0,26874.0,9270953.0,Australia/Oceania,2022-05-31
Seychelles,43959.0,,167.0,,43420.0,,372.0,,441750.0,1678.0,,,99511.0,Africa,2022-05-31
Curaçao,43864.0,,277.0,,43153.0,,434.0,3.0,265238.0,1675.0,496693.0,3003416.0,165376.0,North America,2022-05-31
Andorra,42894.0,,153.0,,42181.0,,560.0,14.0,553464.0,1974.0,249838.0,3223675.0,77501.0,Europe,2022-05-31
Burundi,42034.0,47.0,38.0,,,,,,3345.0,3.0,345742.0,27511.0,12567491.0,Africa,2022-05-31
Mauritius,38060.0,,996.0,,36416.0,,648.0,,29832.0,781.0,358675.0,281137.0,1275802.0,Africa,2022-05-31
Mayotte,37523.0,,187.0,,2964.0,,34372.0,,131478.0,655.0,176919.0,619911.0,285394.0,Africa,2022-05-31
Togo,37095.0,10.0,273.0,,36782.0,14.0,40.0,,4289.0,32.0,741120.0,85683.0,8649534.0,Africa,2022-05-31
Aruba,37034.0,,213.0,,36495.0,,326.0,,344077.0,1979.0,177885.0,1652699.0,107633.0,North America,2022-05-31
Guinea,36597.0,,442.0,,36113.0,,42.0,8.0,2649.0,32.0,660107.0,47787.0,13813514.0,Africa,2022-05-31
Tanzania,35354.0,,840.0,,,,,7.0,561.0,13.0,,,62985467.0,Africa,2022-05-31
Bahamas,34759.0,46.0,810.0,,32838.0,23.0,1111.0,,86805.0,2023.0,235192.0,587353.0,400427.0,North America,2022-05-31
Faeroe Islands,34658.0,,28.0,,,,,5.0,704173.0,569.0,778000.0,15807225.0,49218.0,Europe,2022-05-31
Lesotho,32910.0,,697.0,,24155.0,,8058.0,,15133.0,321.0,431221.0,198289.0,2174712.0,Africa,2022-05-31
Mali,31099.0,2.0,734.0,,30226.0,9.0,139.0,,1456.0,34.0,684384.0,32032.0,21365416.0,Africa,2022-05-31
Haiti,30818.0,18.0,835.0,,29695.0,11.0,288.0,,2641.0,72.0,132422.0,11349.0,11668236.0,North America,2022-05-31
Isle of Man,28416.0,,105.0,,26794.0,,1517.0,,330830.0,1222.0,150753.0,1755126.0,85893.0,Europe,2022-05-31
Benin,26952.0,,163.0,,25506.0,,1283.0,5.0,2117.0,13.0,604310.0,47471.0,12730010.0,Africa,2022-05-31
Somalia,26565.0,,1350.0,,13182.0,,12033.0,,1587.0,81.0,400466.0,23922.0,16740534.0,Africa,2022-05-31
Saint Lucia,25593.0,,371.0,,24569.0,,653.0,1.0,138168.0,2003.0,203001.0,1095934.0,185231.0,North America,2022-05-31
Cayman Islands,25318.0,,28.0,,8553.0,,16737.0,1.0,376773.0,417.0,222773.0,3315222.0,67197.0,North America,2022-05-31
Congo,24079.0,,385.0,,20178.0,,3516.0,,4168.0,67.0,347815.0,60200.0,5777649.0,Africa,2022-05-31
Timor-Leste,22915.0,2.0,131.0,,22760.0,,24.0,,16770.0,96.0,267395.0,195687.0,1366440.0,Asia,2022-05-31
Burkina Faso,20853.0,,382.0,,20439.0,,32.0,,948.0,17.0,248995.0,11319.0,21998590.0,Africa,2022-05-31
Nicaragua,18491.0,,225.0,,4225.0,,14041.0,,2729.0,33.0,,,6775213.0,North America,2022-05-31
Gibraltar,18419.0,,102.0,,16579.0,,1738.0,,547012.0,3029.0,534283.0,15867278.0,33672.0,Europe,2022-05-31
Solomon Islands,18174.0,,146.0,,16357.0,,1671.0,2.0,25274.0,203.0,5117.0,7116.0,719074.0,Australia/Oceania,2022-05-31
Grenada,17750.0,88.0,226.0,,17032.0,195.0,492.0,4.0,156360.0,1991.0,165703.0,1459681.0,113520.0,North America,2022-05-31
South Sudan,17617.0,25.0,138.0,,13516.0,2.0,3963.0,1.0,1539.0,12.0,400086.0,34959.0,11444588.0,Africa,2022-05-31
Liechtenstein,17469.0,6.0,84.0,,17359.0,15.0,26.0,,455669.0,2191.0,102174.0,2665154.0,38337.0,Europe,2022-05-31
San Marino,17124.0,19.0,115.0,,16910.0,39.0,99.0,4.0,502657.0,3376.0,152231.0,4468577.0,34067.0,Europe,2022-05-31
Equatorial Guinea,15921.0,,183.0,,15704.0,,34.0,5.0,10678.0,123.0,326674.0,219089.0,1491057.0,Africa,2022-05-31
Djibouti,15631.0,,189.0,,15427.0,,15.0,,15393.0,186.0,305941.0,301282.0,1015463.0,Africa,2022-05-31
Bermuda,14755.0,,138.0,,14305.0,,312.0,,238607.0,2232.0,912963.0,14763786.0,61838.0,North America,2022-05-31
CAR,14649.0,,113.0,,6859.0,,7677.0,2.0,2936.0,23.0,81294.0,16290.0,4990271.0,Africa,2022-05-31
Dominica,14184.0,,65.0,,13775.0,,344.0,,196107.0,899.0,202425.0,2798709.0,72328.0,North America,2022-05-31
Samoa,13499.0,,26.0,,1605.0,,11868.0,4.0,67181.0,129.0,115189.0,573268.0,200934.0,Australia/Oceania,2022-05-31
Monaco,12186.0,16.0,57.0,,12071.0,8.0,58.0,4.0,306381.0,1433.0,54960.0,1381807.0,39774.0,Europe,2022-05-31
Gambia,12002.0,,365.0,,11591.0,,46.0,,4713.0,143.0,155686.0,61140.0,2546406.0,Africa,2022-05-31
